lakeid,title_lake,title,link,citation,archive_link
aech_00848,Great Salt Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1441459,,
aech_00848,Great Salt Lake,Great Salt Lake Information,https://greatsaltlake.utah.gov/,,
aech_00848,Great Salt Lake,Great Salt Lake Wildlife,https://wildlife.utah.gov/gslep/wildlife.html,,
aech_00848,Great Salt Lake,Great Salt Lake Map and Information,https://pubs.usgs.gov/wri/wri994189/PDF/WRI99-4189.pdf,,
aech_00848,Great Salt Lake,Great Salt Lake Water Conditions,https://water.utah.gov/great-salt-lake/,,
aech_00848,Great Salt Lake,Great Salt Lake State Park,https://stateparks.utah.gov/parks/great-salt-lake/,,
aech_00848,Great Salt Lake,Friends of Great Salt Lake,https://www.fogsl.org/,,
aech_00848,Great Salt Lake,Great Salt Lake Water Issues,https://www.science.org/content/article/utah-s-great-salt-lake-has-lost-half-its-water-thanks-thirsty-humans,,
aech_00848,Great Salt Lake,Great Salt Lake Birds,https://greatsaltlakeaudubon.org/,,
aech_00848,Great Salt Lake,Great Salt Lake Water Data,https://webapps.usgs.gov/gsl/,,
aech_00848,Great Salt Lake,Great Salt Lake Collaborative,https://greatsaltlakenews.org/,,
aech_00861,Koosharem Reservoir,Koosharem Reservoir Information,https://www.blm.gov/visit/koosharem-reservoir,,
aech_00861,Koosharem Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1442363,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Glen Canyon National Recreation Area,https://www.nps.gov/glca/index.htm,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Lake Powell Water Levels,https://www.nps.gov/glca/learn/changing-lake-levels.htm,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1431462,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Lake Powell Recreation,https://www.hanksvilleutah.gov/lake-powell,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Lake Powell Aquatic Invasive Species,https://stdofthesea.utah.gov/ais/boating-at-lake-powell/,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Glen Canyon Dam,https://www.usbr.gov/uc/water/crsp/cs/gcd.html,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Lake Powell Pipeline,https://lpputah.org/,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Lake Powell Images - NASA Earth Observatory,https://earthobservatory.nasa.gov/images/77981/lake-powell-and-the-rincon-utah,,
aech_00862,"Lake Powell, Glen Canyon National Recreation Area",Lake Powell Water Level Changes,https://earthobservatory.nasa.gov/world-of-change/lake_powell.php,,
aech_00864,Machine Lake/Knudson Marsh,,,"Weller, M. W., B. H. Wingfield, and J. B. Low. 1958. Effects of habitat deterioration on bird populations of a small Utah marsh.Condor 60:220–226.; Michot, T. C. 1976. Nesting ecology of the redhead duck on Knudson Marsh, Utah. All Graduate Theses and Dissertations. 2135. https://digitalcommons.usu.edu/etd/2135,",
aech_00864,Machine Lake/Knudson Marsh,,,"Michot, T. C. 1976. Nesting ecology of the redhead duck on Knudson Marsh, Utah. All Graduate Theses and Dissertations. 2135. https://digitalcommons.usu.edu/etd/2135,",
aech_00864,Machine Lake/Knudson Marsh,Machine Lake Mitigation Bank,https://www.rpwetlands.com/about-us/,,
aech_00864,Machine Lake/Knudson Marsh,Machine Lake Mitigation Bank Area Map,https://www.rpwetlands.com/wp-content/uploads/Figure-11b.-Box-Elder-County-East-Service-Area-36x48-1.pdf,,
aech_00865,Mantua Reservoir,Mantua Reservoir Information,https://www.mantuautah.org/recreation,,
aech_00865,Mantua Reservoir,Mantua Reservoir Irritation,https://www.waterrights.utah.gov/asp_apps/viewEditSEC/secView.asp?SYSTEM_ID=11836,,
aech_00865,Mantua Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1443143,,
aech_00866,Matt Warner Reservoir,"Matt Warner
Reservoir, Calder
Reservoir, and Pot Creek Water Quality Improvement Projects",https://www.utahcleanwater.org/uploads/4/7/2/2/47227279/pot_creek_final_report_091113_2008_.pdf,,
aech_00866,Matt Warner Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1430142,,
aech_00866,Matt Warner Reservoir,Matt Warner Reservoir Fisheries,https://dwrapps.utah.gov/fishing/fStart?NA=Matt%20Warner%20Reservoir,,
aech_00868,Minersville Reservoir,Minersville Reservoir Fisheries,https://dwrapps.utah.gov/fishing/fStart?NA=Minersville%20Reservoir%20(Blue%20Ribbon),,
aech_00868,Minersville Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1430378,,
aech_00868,Minersville Reservoir,Minersville Reservoir Water Level,http://rocky.metridyne.com/,,
aech_00869,Ninemile Reservoir/Nine Mile Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1443831,,
aech_00869,Ninemile Reservoir/Nine Mile Reservoir,Nine Mile Reservoir Water Quality,https://documents.deq.utah.gov/legacy/programs/water-quality/watersheds/docs/2008/10Oct/Ninemile_Reservoir_Assessment.pdf,,
aech_00869,Ninemile Reservoir/Nine Mile Reservoir,Nine Mile Reservoir Fisheries,https://dwrapps.utah.gov/fishing/fStart?NA=Nine%20Mile%20Reservoir,,
aech_00870,Ouray National Wildlife Refuge,,,"Konter, Andre. 2012. Visual assessment of interbreeding Aechmophorus grebes. 124(4): 713-720. Published by The Wilson Journal of Ornithology.",
aech_00870,Ouray National Wildlife Refuge,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00870,Ouray National Wildlife Refuge,Ouray National Wildlife Refuge Recreation,http://npshistory.com/brochures/nwr/ouray-hunting-fishing-2021.pdf,,
aech_00870,Ouray National Wildlife Refuge,Ouray National Wildlife Refuge Information,https://www.fws.gov/refuge/ouray/about-us,,
aech_00871,"Ouray National Wildlife Refuge, Woodsbottom Pond",,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00871,"Ouray National Wildlife Refuge, Woodsbottom Pond",Ouray National Wildlife Refuge Recreation,http://npshistory.com/brochures/nwr/ouray-hunting-fishing-2021.pdf,,
aech_00871,"Ouray National Wildlife Refuge, Woodsbottom Pond",Ouray National Wildlife Refuge Information,https://www.fws.gov/refuge/ouray/about-us,,
aech_00872,Panguitch Lake,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00872,Panguitch Lake,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00872,Panguitch Lake,Panguitch Lake Recreation,https://www.fs.usda.gov/recarea/dixie/recarea/?recid=71021,,
aech_00872,Panguitch Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1447643,,
aech_00873,Pelican Lake,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00873,Pelican Lake,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00873,Pelican Lake,Pelican Lake Restoration,https://wildlife.utah.gov/news/wildlife-blog/747-rebuilding-pelican-lake-for-future-generations.html,,
aech_00873,Pelican Lake,Pelican Lake Recreation Area,https://www.blm.gov/visit/pelican-lake-recreation-area,,
aech_00873,Pelican Lake,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1434781,,
aech_00874,Pineview Reservoir,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00874,Pineview Reservoir,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00874,Pineview Reservoir,Pineview Reservoir Recreation,https://www.fs.usda.gov/recarea/uwcnf/recarea/?recid=74213,,
aech_00874,Pineview Reservoir,Pineview Reservoir Map,https://www.fs.usda.gov/Internet/FSE_DOCUMENTS/stelprdb5097913.jpg,,
aech_00874,Pineview Reservoir,Pineview Reservoir Water Level,https://www.cbrfc.noaa.gov/dbdata/station/flowgraph/flowgraph_hc.html?id=PINU1&ptype=4,,
aech_00874,Pineview Reservoir,Pineview Dam,https://www.usbr.gov/projects/index.php?id=218,,
aech_00874,Pineview Reservoir,Pineview Reservoir Management,http://www.webercountyutah.gov/commission/documents/uploads/Decision%20Notice%20-%20Pineview%20Res%20Management%20&%20Facility%20Improvement.pdf,,
aech_00874,Pineview Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1444422,,
aech_00875,"Scipio Lake/Scipio Reservoir, Unit 1",,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00875,"Scipio Lake/Scipio Reservoir, Unit 1",,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00875,"Scipio Lake/Scipio Reservoir, Unit 1",Scipio Irrigation Company Water Rights,https://www.waterrights.utah.gov/forms/waterCompanies.asp?companyId=359,,
aech_00875,"Scipio Lake/Scipio Reservoir, Unit 1",Scipio Reservoir Water Level,http://www.sevierriver.org/reservoirs/scipio-reservoir/,,
aech_00875,"Scipio Lake/Scipio Reservoir, Unit 1",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1445377,,
aech_00875,"Scipio Lake/Scipio Reservoir, Unit 1","Ivie Creek Pipeline
Project Environmental Assessment",https://www.usbr.gov/uc/envdocs/ea/pdf/SIC_IvieCreekPipeline_DraftEA.pdf,,
aech_00876,Scofield Reservoir,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00876,Scofield Reservoir,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00876,Scofield Reservoir,Scofield State Park,https://stateparks.utah.gov/parks/scofield/,,
aech_00876,Scofield Reservoir,Scofield Dam,https://www.usbr.gov/projects/index.php?id=327,,
aech_00876,Scofield Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1445381,,
aech_00877,"Stewart Lake, West",Selenium Contamination at Stewart Lake Wildlife Management Area,https://pubs.usgs.gov/fs/fs-031-03/,,
aech_00877,"Stewart Lake, West",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1432979,,
aech_00878,Strawberry Reservoir,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00878,Strawberry Reservoir,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00878,Strawberry Reservoir,Strawberry Valley Management Area,https://www.fs.usda.gov/detail/uwcnf/learning/history-culture/?cid=stelprdb5052907,,
aech_00878,Strawberry Reservoir,Strawberry Reservoir Algal Bloom,https://deq.utah.gov/water-quality/strawberry-reservoir-algal-bloom-2017,,
aech_00878,Strawberry Reservoir,Strawberry Reservoir,https://www.usbr.gov/lc/region/programs/crbstudy/tws/docs/Ch.%205.1%20Ute%20Tribe%20Current-Future%20Water%20Use%2012-13-2018.pdf,,
aech_00878,Strawberry Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1446189,,
aech_00879,Utah Lake,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00879,Utah Lake,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
